88:dc:96:00:00:00+88:dc:96:00:00:00+5745+0+0+149+0+1+0x00000000,0x00000000+1+1+0+1+++0+0+0+0+0,1,3,5,7,32,48,70,45,61,127,191,192,221+0x00000000+0x00000000+1+0+0+0+0+0+0x00000000+0x00000000+0+0+20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0+0x00000000+0x00000002+0x00000002+0x00000002+0x00000003+0x00000002+0x00000002+0x00000002+0x00000003+XXXXXXXXX+1,1+0x0000001b+Xiaomi-Mi-5-5G
f4:f5:d8:00:00:00+f4:f5:d8:00:00:00+2462+1+0+11+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,45,61,127,221,221+++++++++++++36940,20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXXXX+1,1+0x0000001b+Roku-2-24G
00:0b:6b:00:00:00+00:0b:6b:00:00:00+2462+0+0+11+0+1+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,70,45,61,127,221+++++++++++++20722+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0++++++++++XXXXXXXX+1,1+0x0000001b+iPhone-5s-24G
88:dc:96:00:00:00+88:dc:96:00:00:00+5745+0+0+149+0+1+0x00000000,0x00000000+1+1+0+1+++0+0+0+0+0,1,3,5,7,32,48,70,45,61,127,191,192,221+0x00000000+0x00000000+1+0+0+0+0+0+0x00000000+0x00000000+0+0+20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0+0x00000000+0x00000002+0x00000002+0x00000002+0x00000003+0x00000002+0x00000002+0x00000002+0x00000003+XXXXXXXXX+1,1+0x0000001b+LG-G4-5G
c4:e9:84:00:00:00+c4:e9:84:00:00:00+2462+1+0+11+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,45,61,127,221,221+++++++++++++36940,20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXXXXX+1,1+0x0000001b+Samsung-Galaxy-S5-24G
04:a1:51:00:00:00+04:a1:51:00:00:00+2462+0+0+11+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,59,45,61,127,221+++++++++++++20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXX+1,1+0x0000001b+Samsung-Galaxy-Young-2-24G
00:0b:6b:00:00:00+00:0b:6b:00:00:00+2462+0+0+11+0+1+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,70,45,61,127,221+++++++++++++20722+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0++++++++++XXXXXXX+1,1+0x0000001b+iPhone-5c-24G
00:0b:6b:00:00:00+00:0b:6b:00:00:00+2462+0+0+11+0+1+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,70,45,61,127,221+++++++++++++20722+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0++++++++++XXXXXXX+1,1+0x0000001b+Samsung-Galaxy-Core-2-24G
c4:e9:84:00:00:00+c4:e9:84:00:00:00+2462+1+0+11+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,45,61,127,221,221+++++++++++++36940,20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXXXXX+1,1+0x0000001b+iPhone-5-24G
00:0b:6b:00:00:00+00:0b:6b:00:00:00+2462+0+0+11+0+1+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,70,45,61,127,221+++++++++++++20722+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0++++++++++XXXXXXX+1,1+0x0000001b+Samsung-Galaxy-S2plus-24G
f4:f5:d8:00:00:00+f4:f5:d8:00:00:00+5745+1+0+149+0+0+0x00000000,0x00000000+1+1+0+0+++0+0+0+0+0,1,3,5,7,48,45,61,127,191,192,221+0x00000002+0x00000000+1+1+0+1+1+1+0x00000001+0x00000001+0+0+20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0+0x00000001+0x00000002+0x00000002+0x00000003+0x00000003+0x00000002+0x00000002+0x00000003+0x00000003+XXXXXXXXXX+1,1+0x0000001b+HTC-One-M8-5G
04:a1:51:00:00:00+04:a1:51:00:00:00+2462+0+0+11+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,59,45,61,127,221+++++++++++++20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXX+1,1+0x0000001b+Samsung-Galaxy-S2-24G
88:dc:96:00:00:00+88:dc:96:00:00:00+5745+0+0+149+0+1+0x00000000,0x00000000+1+1+0+1+++0+0+0+0+0,1,3,5,7,32,48,70,45,61,127,191,192,221+0x00000000+0x00000000+1+0+0+0+0+0+0x00000000+0x00000000+0+0+20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0+0x00000000+0x00000002+0x00000002+0x00000002+0x00000003+0x00000002+0x00000002+0x00000002+0x00000003+XXXXXXXXX+1,1+0x0000001b+Apple-TV-1st-gen-5G
00:0b:6b:e0:00:00+00:0b:6b:e0:00:00+2412+0+0+1+0+1+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,70,45,61,127,221+++++++++++++20722+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+1+0+1+0++++++++++XXXXXXX+1,1+0x0000001b+Samsung-Galaxy-S8plus-24G
f4:f5:d8:00:00:00+f4:f5:d8:00:00:00+2437+1+0+6+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,45,61,127,221,221+++++++++++++36940,20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXXXX+1,1+0x0000001b+Xiaomi-Redmi-Note-3-24G
f4:f5:d8:00:00:00+f4:f5:d8:00:00:00+5180+1+0+36+0+0+0x00000000,0x00000000+1+1+0+0+++0+0+0+0+0,1,3,5,7,48,45,61,127,191,192,221+0x00000002+0x00000000+1+1+0+1+1+1+0x00000001+0x00000001+0+0+20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0+0x00000001+0x00000002+0x00000002+0x00000003+0x00000003+0x00000002+0x00000002+0x00000003+0x00000003+XXXXXXXXXX+1,1+0x0000001b+HTC-10-5G
c4:e9:84:00:00:00+c4:e9:84:00:00:00+5745+1+0+149+0+0+0x00000000,0x00000000+1+1+0+0+++0+0+0+0+0,1,3,5,7,48,45,61,127,191,192,221+0x00000002+0x00000000+1+1+0+1+0+0+0x00000000+0x00000000+0+0+20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0+0x00000001+0x00000002+0x00000002+0x00000002+0x00000003+0x00000002+0x00000002+0x00000002+0x00000003+XXXXXXXXXXX+1,1+0x0000001b+Chromebook-Pixel-2-5G
c4:e9:84:00:00:00+c4:e9:84:00:00:00+2462+1+0+11+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,45,61,127,221,221+++++++++++++36940,20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXXXXX+1,1+0x0000001b+Nexus-7-2013-edition-24G
f4:f5:d8:00:00:00+f4:f5:d8:00:00:00+2437+1+0+6+0+0+0x00000000,0x00000000+0+0+1+0+++0+0+0+0+0,1,3,5,7,42,50,48,45,61,127,221,221+++++++++++++36940,20722+1+0+0+0+1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+0+0+0+0+0+0+0+0x00000000+0+0+0+0+0+0+0+0+0x00000000+0+0+1+0++++++++++XXXXXXXXXX+1,1+0x0000001b+iPhone-5c-24G
